ReviewId,SentenceId,Sentence,OpinionCategoryList,OpinionSubcategoryList,OpinionPolarityList
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:6,4.Loud fan when watching 4K video off YouTube.,['FANS_COOLING'],['QUALITY'],['negative']
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:7,Sounds like a washer.,['FANS_COOLING'],['QUALITY'],['negative']
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:8,Machine gets fairly hot near the bottom of the screen.,['LAPTOP'],['QUALITY'],['negative']
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:9,5.Best to use the power supply for 4K video viewing.,[],[],[]
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:10,Battery power laptop had difficulties computing.,"['LAPTOP', 'LAPTOP']","['OPERATION_PERFORMANCE', 'USABILITY']","['negative', 'negative']"
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:11,6.Still feels too heavy to me.,['LAPTOP'],['DESIGN_FEATURES'],['negative']
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:12,Could lose another pound or two.,['LAPTOP'],['DESIGN_FEATURES'],['negative']
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:13,7.Expensive.,['LAPTOP'],['PRICE'],['negative']
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:14,Paid close to $2800 out the door.,['LAPTOP'],['PRICE'],['negative']
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:15,There are too many things to test.,[],[],[]
B0096VDM8G_65_A1AQ8JT2A3UWMY,B0096VDM8G_65_A1AQ8JT2A3UWMY:16,Will update my review when I have time.,[],[],[]
B00KMRGF28_221_A4YVKTRE1Z1OU,B00KMRGF28_221_A4YVKTRE1Z1OU:0,Biggest piece of junk I have ever purchased.,['LAPTOP'],['QUALITY'],['negative']
B00KMRGF28_221_A4YVKTRE1Z1OU,B00KMRGF28_221_A4YVKTRE1Z1OU:1,Bought it for my wife as a birthday present having owned a Dell in the past which was a great computer.,[],[],[]
B00KMRGF28_221_A4YVKTRE1Z1OU,B00KMRGF28_221_A4YVKTRE1Z1OU:2,This clunker however stopped working after only two weeks of having it delivered.,"['LAPTOP', 'LAPTOP']","['OPERATION_PERFORMANCE', 'QUALITY']","['negative', 'negative']"
B00KMRGF28_221_A4YVKTRE1Z1OU,B00KMRGF28_221_A4YVKTRE1Z1OU:3,It would have a full charge yet would turn itself off for no explainable reason after being on for 5 minutes.,['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
B00KMRGF28_221_A4YVKTRE1Z1OU,B00KMRGF28_221_A4YVKTRE1Z1OU:4,I promptly sent it back for an exchange thinking this was just a bad one and surely the next one would be fine.,[],[],[]
B00KMRGF28_221_A4YVKTRE1Z1OU,B00KMRGF28_221_A4YVKTRE1Z1OU:5,"The second one, after a little over a month, refused to turn on even with a full charge.","['LAPTOP', 'LAPTOP']","['OPERATION_PERFORMANCE', 'QUALITY']","['negative', 'negative']"
B00KMRGF28_221_A4YVKTRE1Z1OU,B00KMRGF28_221_A4YVKTRE1Z1OU:6,And I have pictures on there with no way to retrieve them!,[],[],[]
B00KMRGF28_221_A4YVKTRE1Z1OU,B00KMRGF28_221_A4YVKTRE1Z1OU:7,What a lemon!!,['LAPTOP'],['QUALITY'],['negative']
B00KMRGF28_214_A1PS6GRSMNBXBJ,B00KMRGF28_214_A1PS6GRSMNBXBJ:0,This is a big disappointment.,['LAPTOP'],['GENERAL'],['negative']
B00KMRGF28_214_A1PS6GRSMNBXBJ,B00KMRGF28_214_A1PS6GRSMNBXBJ:1,"I only use a laptop for personal use, but this one can't even handle that!",['LAPTOP'],['MISCELLANEOUS'],['negative']
B00KMRGF28_214_A1PS6GRSMNBXBJ,B00KMRGF28_214_A1PS6GRSMNBXBJ:2,It takes a long time to load any page.,['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
B00KMRGF28_214_A1PS6GRSMNBXBJ,B00KMRGF28_214_A1PS6GRSMNBXBJ:3,I've had it for a minth and so far it's shut down completely 3 times.,"['LAPTOP', 'LAPTOP']","['OPERATION_PERFORMANCE', 'QUALITY']","['negative', 'negative']"
B00KMRGF28_214_A1PS6GRSMNBXBJ,B00KMRGF28_214_A1PS6GRSMNBXBJ:4,Had to call Dell to get it back online.,[],[],[]
B00KMRGF28_214_A1PS6GRSMNBXBJ,B00KMRGF28_214_A1PS6GRSMNBXBJ:5,"I have had Dell Desktops for years, so had no qualms about buying a Dell laptop.","['LAPTOP', 'COMPANY']","['GENERAL', 'GENERAL']","['negative', 'negative']"
B00KMRGF28_214_A1PS6GRSMNBXBJ,B00KMRGF28_214_A1PS6GRSMNBXBJ:6,Never again.,[],[],[]
B00KMRGF28_194_A22LSPFBF3E1XJ,B00KMRGF28_194_A22LSPFBF3E1XJ:0,I've always sworn by dell.,['COMPANY'],['GENERAL'],['positive']
B00KMRGF28_194_A22LSPFBF3E1XJ,B00KMRGF28_194_A22LSPFBF3E1XJ:1,My very first laptop was a dell and it never failed me.,[],[],[]
B00KMRGF28_194_A22LSPFBF3E1XJ,B00KMRGF28_194_A22LSPFBF3E1XJ:2,"It was stubborn as hell, no amount of dust or slipping to the ground phased it.",[],[],[]
B00KMRGF28_194_A22LSPFBF3E1XJ,B00KMRGF28_194_A22LSPFBF3E1XJ:3,It worked super fast and got the job done.,[],[],[]
B00KMRGF28_194_A22LSPFBF3E1XJ,B00KMRGF28_194_A22LSPFBF3E1XJ:4,"So with this new order, all the upgrades and windows 8 really caught my eye and I got this for the long haul.","['LAPTOP', 'OS']","['DESIGN_FEATURES', 'GENERAL']","['positive', 'positive']"
B00KMRGF28_194_A22LSPFBF3E1XJ,B00KMRGF28_194_A22LSPFBF3E1XJ:5,I am not ultra tech savvy but I can tell when it works slow!,['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
B00KMRGF28_194_A22LSPFBF3E1XJ,B00KMRGF28_194_A22LSPFBF3E1XJ:6,All I needed this for was to do some typing and simple internet browsing and maybe watching netflix here and there.,[],[],[]
B00KMRGF28_194_A22LSPFBF3E1XJ,B00KMRGF28_194_A22LSPFBF3E1XJ:7,I barely have any files or downloads and its almost impossible to get this thing to load.,"['LAPTOP', 'LAPTOP']","['OPERATION_PERFORMANCE', 'CONNECTIVITY']","['negative', 'negative']"
B00KMRGF28_194_A22LSPFBF3E1XJ,B00KMRGF28_194_A22LSPFBF3E1XJ:8,I know its not my internet connection because I have an HP as well and its like lightening even with the mass of data and info I have on it.,[],[],[]
B00KMRGF28_194_A22LSPFBF3E1XJ,B00KMRGF28_194_A22LSPFBF3E1XJ:9,I'm so disappointed.,['LAPTOP'],['GENERAL'],['negative']
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:0,Disclaimer: I'm a Mac user.,[],[],[]
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:1,"I wanted to love this laptop, which I bought as a transitional laptop to use between jobs, before my new university gave me one.",[],[],[]
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:2,"In two months, both the power cord pin broke (the company replaced it) and then the CD drive literally jumped out of the laptop unannounced and shattered into a million pieces.","['POWER_SUPPLY', 'SUPPORT', 'OPTICAL_DRIVES']","['QUALITY', 'QUALITY', 'QUALITY']","['negative', 'neutral', 'negative']"
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:3,"In addition, no matter what I do to change the settings, add/delete Flash, etc., Firefox hangs on start-up.",['SOFTWARE'],['OPERATION_PERFORMANCE'],['negative']
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:4,It seems like Lenovo also makes weird choices about which side to put the powercord and other slots on.,"['LAPTOP', 'COMPANY']","['DESIGN_FEATURES', 'GENERAL']","['negative', 'negative']"
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:5,The cords always feel like they are in my way.,['LAPTOP'],['DESIGN_FEATURES'],['negative']
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:6,"One positive aspect of this laptop is the keyboard, which is larger than usual.",['KEYBOARD'],['DESIGN_FEATURES'],['positive']
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:7,It's a pleasure to type on.,['KEYBOARD'],['USABILITY'],['positive']
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:8,"My final thoughts: if you are a Mac user, stay away.",['LAPTOP'],['MISCELLANEOUS'],['negative']
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:9,"If you want to travel with this laptop, don't buy it.",['LAPTOP'],['PORTABILITY'],['negative']
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:10,"It's clunky, heavy, and a pain to start up and shut down.","['LAPTOP', 'LAPTOP', 'LAPTOP']","['PORTABILITY', 'DESIGN_FEATURES', 'OPERATION_PERFORMANCE']","['negative', 'negative', 'negative']"
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:11,"If you have zero dollars, consider it.",[],[],[]
B00FU83YWS_12_A35C5C6W0TIZA8,B00FU83YWS_12_A35C5C6W0TIZA8:12,"If you want ease of use and long-term happiness, buy a Macbook.",[],[],[]
B00D7Z84OY_17_A3MAL5JLTCZKLO,B00D7Z84OY_17_A3MAL5JLTCZKLO:0,Great for games,['LAPTOP'],['MISCELLANEOUS'],['positive']
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:0,It's truly a great laptop for the price.,"['LAPTOP', 'LAPTOP']","['GENERAL', 'PRICE']","['positive', 'neutral']"
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:1,I built my own gaming pc with a intel i5-4590 in it and a gtx 760 so I know what crazy performance on a computer can come to.,[],[],[]
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:2,"However, this laptop far exceeded my expectations when I bought it for college, I only use Malwarebytes and Microsoft Security Essentials, run a virus scan maybe once a week and it has ran smoother than butter for the past two years.","['LAPTOP', 'LAPTOP']","['MISCELLANEOUS', 'OPERATION_PERFORMANCE']","['positive', 'positive']"
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:3,"For $250, which is as much as my graphics card alone cost, this laptop is an incredible value.","['LAPTOP', 'LAPTOP']","['PRICE', 'GENERAL']","['positive', 'positive']"
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:4,"It is quite impressive at multitasking, which really surprised me.",['LAPTOP'],['OPERATION_PERFORMANCE'],['positive']
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:5,I can have tabs open while playing YouTube videos and it handles it impressively well.,['LAPTOP'],['OPERATION_PERFORMANCE'],['positive']
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:6,"BUT I should tell you that this laptop does not have the best screen, it's certainly good enough for the average person, but if you're used to good screens this may bother you a bit, but it's certainly not unbearable by anyone's standards.",['DISPLAY'],['GENERAL'],['neutral']
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:7,"If you want to game, this thing can handle League of Legends on medium-low settings, but I certainly wouldn't recommend it for gaming.",['LAPTOP'],['MISCELLANEOUS'],['negative']
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:8,"Overall, a great laptop for simply doing basic things and web-browsing.",['LAPTOP'],['MISCELLANEOUS'],['positive']
B00KMRGF28_184_A12IPRD9B0KX9P,B00KMRGF28_184_A12IPRD9B0KX9P:9,"Would definitely recommend for those who are ""technologically ignorant""",['LAPTOP'],['MISCELLANEOUS'],['positive']
B00FU83YWS_218_A1P104WOJXMZV9,B00FU83YWS_218_A1P104WOJXMZV9:0,this computer is very slow,['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
B00FU83YWS_219_A1Y4ZXHXI6KT7B,B00FU83YWS_219_A1Y4ZXHXI6KT7B:0,I love this laptop!,['LAPTOP'],['GENERAL'],['positive']
B00FU83YWS_219_A1Y4ZXHXI6KT7B,B00FU83YWS_219_A1Y4ZXHXI6KT7B:1,It does everything I need it too!,['LAPTOP'],['GENERAL'],['positive']
B00KMRGF28_136_AU1XUW0ZLDFRS,B00KMRGF28_136_AU1XUW0ZLDFRS:0,Very good price.,['LAPTOP'],['PRICE'],['positive']
B00KMRGF28_136_AU1XUW0ZLDFRS,B00KMRGF28_136_AU1XUW0ZLDFRS:1,Very nice computer,['LAPTOP'],['GENERAL'],['positive']
B00KMRGF28_109_A1EUFUJPPD4V05,B00KMRGF28_109_A1EUFUJPPD4V05:0,Immediately didn't like the track buttons.,['MOUSE'],['GENERAL'],['negative']
B00KMRGF28_109_A1EUFUJPPD4V05,B00KMRGF28_109_A1EUFUJPPD4V05:1,They are loud and clunky but I figured I'd get used to it.,"['MOUSE', 'MOUSE', 'MOUSE']","['QUALITY', 'DESIGN_FEATURES', 'USABILITY']","['negative', 'negative', 'neutral']"
B00KMRGF28_109_A1EUFUJPPD4V05,B00KMRGF28_109_A1EUFUJPPD4V05:2,No need to.,[],[],[]
B00KMRGF28_109_A1EUFUJPPD4V05,B00KMRGF28_109_A1EUFUJPPD4V05:3,The laptop died two days after I received it.,['LAPTOP'],['QUALITY'],['negative']
B00KMRGF28_12_A25B2Q7A775WAE,B00KMRGF28_12_A25B2Q7A775WAE:0,"I purchased a  Dell Inspiron I3531-1200BK and so far I love it, this model has a true life monitor, which is worth the extra bucks.","['LAPTOP', 'DISPLAY', 'LAPTOP']","['GENERAL', 'DESIGN_FEATURES', 'PRICE']","['positive', 'positive', 'neutral']"
B00KMRGF28_12_A25B2Q7A775WAE,B00KMRGF28_12_A25B2Q7A775WAE:1,If you're looking for a basic PC this is the way to go.,['LAPTOP'],['MISCELLANEOUS'],['positive']
B00KMRGF28_12_A25B2Q7A775WAE,B00KMRGF28_12_A25B2Q7A775WAE:2,The hinges on this PC are nice and tight and well made like the rest of the PC.,['LAPTOP'],['QUALITY'],['positive']
B00KMRGF28_12_A25B2Q7A775WAE,B00KMRGF28_12_A25B2Q7A775WAE:3,I was surprised  at  the overall quality and the price,"['LAPTOP', 'LAPTOP']","['QUALITY', 'PRICE']","['positive', 'positive']"
B00KMRGF28_110_A1DQBA28Z04UI1,B00KMRGF28_110_A1DQBA28Z04UI1:0,"In all my life i have never come across a computer as slow as this one, it cant perform basic operations and is practically useless.","['LAPTOP', 'LAPTOP']","['OPERATION_PERFORMANCE', 'GENERAL']","['negative', 'negative']"
B00KMRGF28_110_A1DQBA28Z04UI1,B00KMRGF28_110_A1DQBA28Z04UI1:1,I just received the laptop and if it runs like this already cant imagine how it would work in the next couple of weeks.,['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
B00KMRGF28_110_A1DQBA28Z04UI1,B00KMRGF28_110_A1DQBA28Z04UI1:2,It took almost 20 minutes to boot up.,['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
B00KMRGF28_110_A1DQBA28Z04UI1,B00KMRGF28_110_A1DQBA28Z04UI1:3,Please people dont make the same mistake i did.,['LAPTOP'],['GENERAL'],['negative']
B00KMRGF28_110_A1DQBA28Z04UI1,B00KMRGF28_110_A1DQBA28Z04UI1:4,"This is a complete waste of money, dont let the price fool you!","['LAPTOP', 'LAPTOP']","['GENERAL', 'PRICE']","['negative', 'neutral']"
B00KMRGF28_128_A1BJWKIOJWBL7N,B00KMRGF28_128_A1BJWKIOJWBL7N:0,Would be a very nice laptop if the mousepad worked properly.,"['LAPTOP', 'MOUSE']","['GENERAL', 'OPERATION_PERFORMANCE']","['positive', 'negative']"
B00KMRGF28_128_A1BJWKIOJWBL7N,B00KMRGF28_128_A1BJWKIOJWBL7N:1,It was not responsive at all to touch.,['MOUSE'],['OPERATION_PERFORMANCE'],['negative']
B00KMRGF28_128_A1BJWKIOJWBL7N,B00KMRGF28_128_A1BJWKIOJWBL7N:2,Very frustrating.,[],[],[]
B00KMRGF28_128_A1BJWKIOJWBL7N,B00KMRGF28_128_A1BJWKIOJWBL7N:3,"And while tapping the mousepad to try to get it to work, your palm would inevitably touch the side which would pull up the side windows and block your ability to find the mouse.","['MOUSE', 'MOUSE']","['OPERATION_PERFORMANCE', 'USABILITY']","['negative', 'negative']"
B00KMRGF28_128_A1BJWKIOJWBL7N,B00KMRGF28_128_A1BJWKIOJWBL7N:4,"If they can fix this, I think it would be a very nice, cost-effective laptop.","['LAPTOP', 'LAPTOP']","['GENERAL', 'PRICE']","['positive', 'positive']"
B00KMRGF28_218_A1N9RU7NH4O21I,B00KMRGF28_218_A1N9RU7NH4O21I:0,This laptop broke within the first hour of use.,['LAPTOP'],['QUALITY'],['negative']
B00KMRGF28_218_A1N9RU7NH4O21I,B00KMRGF28_218_A1N9RU7NH4O21I:1,The 'A' key became jammed so that sometimes it wouldn't press in.,['KEYBOARD'],['QUALITY'],['negative']
B00KMRGF28_218_A1N9RU7NH4O21I,B00KMRGF28_218_A1N9RU7NH4O21I:2,Dell claims they test each key with thousands of mechanical key strokes.,['COMPANY'],['GENERAL'],['negative']
B00KMRGF28_218_A1N9RU7NH4O21I,B00KMRGF28_218_A1N9RU7NH4O21I:3,"Also, after restarting the laptop it constantly made high pitched electronic noises.",['LAPTOP'],['QUALITY'],['negative']
B00KMRGF28_218_A1N9RU7NH4O21I,B00KMRGF28_218_A1N9RU7NH4O21I:4,"I'm sure I just got a bad egg, but instead of getting a replacement I decided to try a different one.","['LAPTOP', 'LAPTOP']","['QUALITY', 'GENERAL']","['negative', 'negative']"
B00FU83YWS_216_A1GXCL1890WK2K,B00FU83YWS_216_A1GXCL1890WK2K:0,This laptop is nice.,['LAPTOP'],['GENERAL'],['positive']
B00FU83YWS_216_A1GXCL1890WK2K,B00FU83YWS_216_A1GXCL1890WK2K:1,"It has a decent feel to it, sharp display and is fast enough.","['LAPTOP', 'DISPLAY', 'LAPTOP']","['QUALITY', 'QUALITY', 'OPERATION_PERFORMANCE']","['neutral', 'positive', 'positive']"
B00FU83YWS_216_A1GXCL1890WK2K,B00FU83YWS_216_A1GXCL1890WK2K:2,The biggest problem I have is the right side and top of the touchpad is unresponsive.,['MOUSE'],['OPERATION_PERFORMANCE'],['negative']
B00FU83YWS_216_A1GXCL1890WK2K,B00FU83YWS_216_A1GXCL1890WK2K:3,So frustrating!!,[],[],[]
B00FU83YWS_216_A1GXCL1890WK2K,B00FU83YWS_216_A1GXCL1890WK2K:4,"I have updated the drivers and tweeked every feature available, but nothing has helped.",['MOUSE'],['OPERATION_PERFORMANCE'],['negative']
B00FU83YWS_216_A1GXCL1890WK2K,B00FU83YWS_216_A1GXCL1890WK2K:5,"Also, the touchpad is almost 'sticky', which kind of defeats the purpose of a touchpad.","['MOUSE', 'MOUSE']","['OPERATION_PERFORMANCE', 'USABILITY']","['negative', 'negative']"
B00FU83YWS_216_A1GXCL1890WK2K,B00FU83YWS_216_A1GXCL1890WK2K:6,"I would love to keep this laptop, but will be sending it back and looking for a different brand.","['LAPTOP', 'COMPANY']","['GENERAL', 'GENERAL']","['negative', 'negative']"
B00FU83YWS_216_A1GXCL1890WK2K,B00FU83YWS_216_A1GXCL1890WK2K:7,No Lenovo for me.,['COMPANY'],['GENERAL'],['negative']
B00AH4A950_4_A37JIQH129VLKR,B00AH4A950_4_A37JIQH129VLKR:0,Initially I liked the product so much.,['LAPTOP'],['GENERAL'],['positive']
B00AH4A950_4_A37JIQH129VLKR,B00AH4A950_4_A37JIQH129VLKR:1,Although it was slow but I felt it was ok for the price you have bought it.,"['LAPTOP', 'LAPTOP', 'LAPTOP']","['OPERATION_PERFORMANCE', 'GENERAL', 'PRICE']","['negative', 'neutral', 'neutral']"
B00AH4A950_4_A37JIQH129VLKR,B00AH4A950_4_A37JIQH129VLKR:2,But now I am having battery problems.,['BATTERY'],['OPERATION_PERFORMANCE'],['negative']
B00AH4A950_4_A37JIQH129VLKR,B00AH4A950_4_A37JIQH129VLKR:3,Laptop automatically shuts down when battery life reaches 30%.,['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
B00AH4A950_4_A37JIQH129VLKR,B00AH4A950_4_A37JIQH129VLKR:4,I bought this laptop in November 2013.,[],[],[]
B00AH4A950_4_A37JIQH129VLKR,B00AH4A950_4_A37JIQH129VLKR:5,I am not satisfied with the product.,['LAPTOP'],['GENERAL'],['negative']
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:0,It's an amazing laptop.,['LAPTOP'],['GENERAL'],['positive']
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:1,Most of the things about the laptop is awesome except the touchpad.,"['LAPTOP', 'MOUSE']","['GENERAL', 'GENERAL']","['positive', 'negative']"
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:2,The laptop is fast.,['LAPTOP'],['OPERATION_PERFORMANCE'],['positive']
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:3,The Windows 8.1 used to boot in just 2s and that was freaking awesome.,['OS'],['OPERATION_PERFORMANCE'],['positive']
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:4,Now I have dual booted my laptop to Windows 8.1 and Ubuntu 14.04 and it's not got too slow either.,['LAPTOP'],['OPERATION_PERFORMANCE'],['positive']
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:5,I am loving it completely.,['LAPTOP'],['GENERAL'],['positive']
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:6,It does make a little noise but that's alright as it's not too much.,['LAPTOP'],['QUALITY'],['neutral']
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:7,It doesn't get heated up much even after continuous usage.,['LAPTOP'],['QUALITY'],['positive']
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:8,"But the  touchpad is soooooooooo big that whenever I am typing, my palm touches some part of it and then the cursor goes somewhere else and it's really annoying.","['MOUSE', 'MOUSE']","['DESIGN_FEATURES', 'USABILITY']","['negative', 'negative']"
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:9,"I prefer typing without having to see the keyboard but due the large touchpad, i always have to type cautiously as my hand might take me somewhere else.","['MOUSE', 'MOUSE']","['DESIGN_FEATURES', 'USABILITY']","['negative', 'negative']"
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:10,HP please fix it.,[],[],[]
B00D7Z84OY_3_A3Q8WSIN4LWVLK,B00D7Z84OY_3_A3Q8WSIN4LWVLK:11,A smaller touchpad would make life easier for Computer Science students or IT people much more easier.,"['MOUSE', 'MOUSE']","['DESIGN_FEATURES', 'USABILITY']","['negative', 'negative']"
B00KMRGF28_181_A3EWXJNJTBYTQM,B00KMRGF28_181_A3EWXJNJTBYTQM:0,"Uhhhhhh, the computer looks good.",['LAPTOP'],['DESIGN_FEATURES'],['positive']
B00KMRGF28_181_A3EWXJNJTBYTQM,B00KMRGF28_181_A3EWXJNJTBYTQM:1,"But, it works really slowwwwww!!!",['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
B00KMRGF28_181_A3EWXJNJTBYTQM,B00KMRGF28_181_A3EWXJNJTBYTQM:2,It has got me feel like to take years to successfully open a web page.,['LAPTOP'],['OPERATION_PERFORMANCE'],['negative']
B0096VDM8G_29_A1JFXUCXT356UK,B0096VDM8G_29_A1JFXUCXT356UK:0,Purchased it for my birthday and love it!,['LAPTOP'],['GENERAL'],['positive']
B0096VDM8G_29_A1JFXUCXT356UK,B0096VDM8G_29_A1JFXUCXT356UK:1,I've been a loyal Dell user for quite some time.,[],[],[]
B0096VDM8G_29_A1JFXUCXT356UK,B0096VDM8G_29_A1JFXUCXT356UK:2,But every six months my Dell computer crashes.,[],[],[]
B0096VDM8G_29_A1JFXUCXT356UK,B0096VDM8G_29_A1JFXUCXT356UK:3,"Since I also do a lot of writing and illustrations using Adobe products, I thought I would try a Mac.",[],[],[]
B0096VDM8G_29_A1JFXUCXT356UK,B0096VDM8G_29_A1JFXUCXT356UK:4,I'm so glad that I have.,['LAPTOP'],['GENERAL'],['positive']
B0096VDM8G_29_A1JFXUCXT356UK,B0096VDM8G_29_A1JFXUCXT356UK:5,It's been a very easy transition moving my Windows created files over to the Mac.,['LAPTOP'],['USABILITY'],['positive']
B0096VDM8G_29_A1JFXUCXT356UK,B0096VDM8G_29_A1JFXUCXT356UK:6,So far I haven't lost any quality or information.,"['LAPTOP', 'LAPTOP']","['QUALITY', 'MISCELLANEOUS']","['positive', 'positive']"
B0096VDM8G_29_A1JFXUCXT356UK,B0096VDM8G_29_A1JFXUCXT356UK:7,I have a little bit of a learning curve with the keyboard shortcuts.,['KEYBOARD'],['USABILITY'],['neutral']
B0096VDM8G_29_A1JFXUCXT356UK,B0096VDM8G_29_A1JFXUCXT356UK:8,"But other than that, I really am loving the quality and speed.","['LAPTOP', 'LAPTOP']","['QUALITY', 'OPERATION_PERFORMANCE']","['positive', 'positive']"
B0096VDM8G_33_A16DVC8HE3Q3MW,B0096VDM8G_33_A16DVC8HE3Q3MW:0,Expensive but worth it.,"['LAPTOP', 'LAPTOP']","['PRICE', 'GENERAL']","['negative', 'positive']"
B0096VDM8G_33_A16DVC8HE3Q3MW,B0096VDM8G_33_A16DVC8HE3Q3MW:1,The display has a great resolution but have difficulty always seeing the small print.,"['DISPLAY', 'DISPLAY']","['QUALITY', 'USABILITY']","['positive', 'negative']"
B0096VDM8G_33_A16DVC8HE3Q3MW,B0096VDM8G_33_A16DVC8HE3Q3MW:2,Haven't quite figured out how to make the font size larger overall.,['DISPLAY'],['USABILITY'],['neutral']
B0096VDM8G_33_A16DVC8HE3Q3MW,B0096VDM8G_33_A16DVC8HE3Q3MW:3,I'll keep trying however.,[],[],[]
